h,s,v,value
74,43,132,1.000
74,43,130,1.000
74,42,133,1.000
74,42,135,1.000
74,47,129,1.000
74,49,126,1.000
75,51,130,1.000
75,49,135,1.000
75,50,133,1.000
75,49,134,1.000
75,48,138,1.000
75,48,138,1.000
75,51,129,1.000
75,51,129,1.000
74,46,132,1.000
74,45,135,1.000
74,46,132,1.000
74,48,127,1.000
74,44,128,1.000
74,42,135,1.000
74,44,140,1.000
73,44,138,1.000
74,45,135,1.000
74,47,131,1.000
74,47,131,1.000
74,46,132,1.000
74,46,132,1.000
74,47,131,1.000
74,47,131,1.000
74,46,133,1.000
74,47,129,1.000
77,47,125,1.000
77,45,129,1.000
77,44,132,1.000
77,45,130,1.000
77,45,129,1.000
77,50,133,1.000
77,51,129,1.000
77,51,131,1.000
77,48,139,1.000
77,47,140,1.000
77,50,132,1.000
77,52,128,1.000
77,51,130,1.000
77,45,131,1.000
77,45,131,1.000
77,41,132,1.000
77,40,129,1.000
77,40,129,1.000
76,35,125,1.000
76,37,117,1.000
87,43,112,1.000
87,40,122,1.000
84,36,133,1.000
83,40,134,1.000
80,42,127,1.000
80,47,126,1.000
77,45,131,1.000
77,44,134,1.000
75,51,129,1.000
75,52,127,1.000
75,52,128,1.000
75,50,132,1.000
77,49,134,1.000
77,50,133,1.000
77,44,133,1.000
77,43,137,1.000
80,38,140,1.000
80,39,139,1.000
80,41,131,1.000
80,43,125,1.000
77,42,129,1.000
77,38,140,1.000
77,37,143,1.000
77,39,139,1.000
77,42,127,1.000
77,43,126,1.000
77,41,130,1.000
77,40,135,1.000
74,43,132,1.000
74,43,129,1.000
74,43,131,1.000
74,42,133,1.000
73,45,137,1.000
73,49,126,1.000
73,49,125,1.000
73,48,127,1.000
73,49,124,1.000
73,46,132,1.000
73,44,140,1.000
73,46,134,1.000
72,46,123,1.000
72,45,126,1.000
72,42,134,1.000
72,41,138,1.000
72,43,132,1.000
72,43,130,1.000
72,43,132,1.000
72,42,134,1.000
73,46,132,1.000
73,47,130,1.000
73,45,135,1.000
73,45,137,1.000
73,53,131,1.000
73,53,130,1.000
73,51,135,1.000
73,51,135,1.000
73,53,129,1.000
73,53,130,1.000
73,47,131,1.000
73,46,132,1.000
72,43,130,1.000
72,44,128,1.000
72,43,130,1.000
72,43,132,1.000
72,41,138,1.000
